year,day,month,Q
1976,2,Feb,19
1976,3,Feb,24
1976,4,Feb,27
1976,5,Feb,26
1976,6,Feb,26
1976,7,Feb,25
1976,8,Feb,24
1976,9,Feb,23
1976,10,Feb,27
1976,11,Feb,27
1976,12,Feb,26
1976,13,Feb,20
1976,14,Feb,17
1976,15,Feb,16
1976,16,Feb,15
1976,17,Feb,15
1976,18,Feb,13
1976,19,Feb,12
1976,20,Feb,12
1976,21,Feb,12
1976,22,Feb,13
1976,23,Feb,12
1976,24,Feb,11
1976,25,Feb,11
1976,26,Feb,12
1976,27,Feb,12
1976,28,Feb,15
1976,29,Feb,13
1977,1,Feb,11
1977,2,Feb,6.5
1977,3,Feb,3.3
1977,4,Feb,2.4
1977,5,Feb,3
1977,6,Feb,3
1977,7,Feb,2.7
1977,8,Feb,3.3
1977,9,Feb,3.9
1977,10,Feb,3.6
1977,11,Feb,3.6
1977,12,Feb,4.5
1977,13,Feb,6
1977,14,Feb,7
1977,15,Feb,7
1977,16,Feb,6.5
1977,17,Feb,5.5
1977,18,Feb,3.3
1977,19,Feb,2.4
1977,20,Feb,2.4
1977,21,Feb,2.4
1977,22,Feb,5
1977,23,Feb,3
1977,24,Feb,3.9
1977,25,Feb,5.5
1977,26,Feb,6
1977,27,Feb,5
1977,28,Feb,6
1978,1,Feb,22
1978,2,Feb,29
1978,3,Feb,30
1978,4,Feb,31
1978,5,Feb,32
1978,6,Feb,31
1978,7,Feb,30
1978,8,Feb,24
1978,9,Feb,18
1978,10,Feb,15
1978,11,Feb,15
1978,12,Feb,15
1978,13,Feb,15
1978,14,Feb,15
1978,15,Feb,13
1978,16,Feb,16
1978,17,Feb,18
1978,18,Feb,18
1978,19,Feb,18
1978,20,Feb,18
1978,21,Feb,18
1978,22,Feb,14
1978,23,Feb,9.5
1978,24,Feb,10
1978,25,Feb,10
1978,26,Feb,14
1978,27,Feb,26
1978,28,Feb,35
1979,1,Feb,18.4
1979,2,Feb,15.7
1979,3,Feb,13
1979,4,Feb,13
1979,5,Feb,13
1979,6,Feb,13
1979,7,Feb,18.4
1979,8,Feb,18.4
1979,9,Feb,18.4
1979,10,Feb,19.3
1979,11,Feb,18.4
1979,12,Feb,13
1979,13,Feb,13
1979,14,Feb,12.4
1979,15,Feb,13
1979,16,Feb,13
1979,17,Feb,11.2
1979,18,Feb,8.2
1979,19,Feb,6.6
1979,20,Feb,5.8
1979,21,Feb,5.4
1979,22,Feb,5
1979,23,Feb,4.6
1979,24,Feb,5
1979,25,Feb,5.4
1979,26,Feb,6.2
1979,27,Feb,5.8
1979,28,Feb,5.4
1980,1,Feb,5.6
1980,2,Feb,4.1
1980,3,Feb,3.5
1980,4,Feb,3.5
1980,5,Feb,3.5
1980,6,Feb,2.9
1980,7,Feb,2.6
1980,8,Feb,2.6
1980,9,Feb,2.3
1980,10,Feb,2
1980,11,Feb,2
1980,12,Feb,2
1980,13,Feb,1.8
1980,14,Feb,2
1980,15,Feb,2.3
1980,16,Feb,3.2
1980,17,Feb,3.8
1980,18,Feb,2.9
1980,19,Feb,2.3
1980,20,Feb,2
1980,21,Feb,1.6
1980,22,Feb,1.4
1980,23,Feb,1
1980,24,Feb,0.8
1980,25,Feb,0.8
1980,26,Feb,0.8
1980,27,Feb,0.8
1980,28,Feb,0.8
1980,29,Feb,0.8
1981,1,Feb,13
1981,2,Feb,12
1981,3,Feb,12
1981,4,Feb,12.5
1981,5,Feb,10.5
1981,6,Feb,10.5
1981,7,Feb,10.5
1981,8,Feb,10.5
1981,9,Feb,11.5
1981,10,Feb,12
1981,11,Feb,12.5
1981,12,Feb,13.6
1981,13,Feb,13.6
1981,14,Feb,13
1981,15,Feb,12
1981,16,Feb,11.5
1981,17,Feb,12
1981,18,Feb,9.5
1981,19,Feb,8
1981,20,Feb,7.4
1981,21,Feb,7.4
1981,22,Feb,7.4
1981,23,Feb,7.1
1981,24,Feb,6.5
1981,25,Feb,5.3
1981,26,Feb,4.4
1981,27,Feb,4.4
1981,28,Feb,4.1
1982,1,Feb,23.4
1982,2,Feb,23.4
1982,3,Feb,21.59
1982,4,Feb,20.7
1982,5,Feb,20.7
1982,6,Feb,18.9
1982,7,Feb,18.9
1982,8,Feb,18.9
1982,9,Feb,18
1982,10,Feb,16.7
1982,11,Feb,15.4
1982,12,Feb,14.75
1982,13,Feb,14.75
1982,14,Feb,14.1
1982,15,Feb,14.1
1982,16,Feb,15.4
1982,17,Feb,15.4
1982,18,Feb,14.1
1982,19,Feb,13.45
1982,20,Feb,13.45
1982,21,Feb,12.8
1982,22,Feb,12.8
1982,23,Feb,12.8
1982,24,Feb,12.8
1982,25,Feb,14.1
1982,26,Feb,110.5
1982,27,Feb,14.1
1982,28,Feb,16.7
1983,1,Feb,8.4
1983,2,Feb,8.4
1983,3,Feb,8
1983,4,Feb,7.6
1983,5,Feb,7.6
1983,6,Feb,7.6
1983,7,Feb,8.4
1983,8,Feb,8
1983,9,Feb,8
1983,10,Feb,8
1983,11,Feb,7.6
1983,12,Feb,7.2
1983,13,Feb,7.2
1983,14,Feb,7.2
1983,15,Feb,6.8
1983,16,Feb,6.8
1983,17,Feb,6.4
1983,18,Feb,5.7
1983,19,Feb,6
1983,20,Feb,6
1983,21,Feb,6
1983,22,Feb,5.4
1983,23,Feb,5.1
1983,24,Feb,5.1
1983,25,Feb,5.1
1983,26,Feb,5.1
1983,27,Feb,5.1
1983,28,Feb,5.7
1984,1,Feb,9.8
1984,2,Feb,11.6
1984,3,Feb,12.2
1984,4,Feb,9.8
1984,5,Feb,9.8
1984,6,Feb,9.8
1984,7,Feb,9
1984,8,Feb,8.6
1984,9,Feb,9.8
1984,10,Feb,11.6
1984,11,Feb,11
1984,12,Feb,10.6
1984,13,Feb,10.6
1984,14,Feb,9.8
1984,15,Feb,9
1984,16,Feb,9
1984,17,Feb,11.6
1984,18,Feb,11
1984,19,Feb,9.8
1984,20,Feb,8.6
1984,21,Feb,8.2
1984,22,Feb,6.65
1984,23,Feb,5.95
1984,24,Feb,4.9
1984,25,Feb,3.5
1984,26,Feb,3.5
1984,27,Feb,3.5
1984,28,Feb,3.5
1984,29,Feb,3.5
1985,1,Feb,7
1985,2,Feb,6.2
1985,3,Feb,6.2
1985,4,Feb,6.2
1985,5,Feb,5.8
1985,6,Feb,5.4
1985,7,Feb,5.4
1985,8,Feb,5.4
1985,9,Feb,4.6
1985,10,Feb,5
1985,11,Feb,5
1985,12,Feb,5.8
1985,13,Feb,5.8
1985,14,Feb,5
1985,15,Feb,4.2
1985,16,Feb,2.5
1985,17,Feb,3
1985,18,Feb,3.4
1985,19,Feb,4.2
1985,20,Feb,3.8
1985,21,Feb,3.4
1985,22,Feb,3.4
1985,23,Feb,3.4
1985,24,Feb,3
1985,25,Feb,3
1985,26,Feb,3
1985,27,Feb,2.5
1985,28,Feb,2
1986,1,Feb,13.2
1986,2,Feb,11.8
1986,3,Feb,11.8
1986,4,Feb,11.8
1986,5,Feb,11.1
1986,6,Feb,11.1
1986,7,Feb,11.1
1986,8,Feb,9
1986,9,Feb,9
1986,10,Feb,9
1986,11,Feb,9
1986,12,Feb,9
1986,13,Feb,8.47
1986,14,Feb,12.5
1986,15,Feb,13.9
1986,16,Feb,14.6
1986,17,Feb,13.9
1986,18,Feb,13.2
1986,19,Feb,7.94
1986,20,Feb,7.41
1986,21,Feb,7.41
1986,22,Feb,7.41
1986,23,Feb,7.94
1986,24,Feb,7.94
1986,25,Feb,8.47
1986,26,Feb,13.2
1986,27,Feb,12.5
1986,28,Feb,11.8
1987,1,Feb,9.7
1987,2,Feb,9
1987,3,Feb,8.47
1987,4,Feb,8.47
1987,5,Feb,9.7
1987,6,Feb,11.1
1987,7,Feb,10.4
1987,8,Feb,11.1
1987,9,Feb,13.2
1987,10,Feb,15.3
1987,11,Feb,13.9
1987,12,Feb,11.8
1987,13,Feb,9.7
1987,14,Feb,9.7
1987,15,Feb,8.47
1987,16,Feb,6.88
1987,17,Feb,6.88
1987,18,Feb,9
1987,19,Feb,7.41
1987,20,Feb,10.4
1987,21,Feb,11.1
1987,22,Feb,6.35
1987,23,Feb,8.47
1987,24,Feb,8.47
1987,25,Feb,7.94
1987,26,Feb,8.47
1987,27,Feb,9
1987,28,Feb,9.7
1988,1,Feb,11.7
1988,2,Feb,10
1988,3,Feb,9.4
1988,4,Feb,8.8
1988,5,Feb,8.8
1988,6,Feb,8.8
1988,7,Feb,7.6
1988,8,Feb,7.6
1988,9,Feb,7
1988,10,Feb,7.6
1988,11,Feb,7.6
1988,12,Feb,7
1988,13,Feb,7.6
1988,14,Feb,7.6
1988,15,Feb,7.6
1988,16,Feb,7.6
1988,17,Feb,6.4
1988,18,Feb,8.2
1988,19,Feb,10
1988,20,Feb,10
1988,21,Feb,9.4
1988,22,Feb,8.8
1988,23,Feb,8.8
1988,24,Feb,9.4
1988,25,Feb,9.4
1988,26,Feb,10
1988,27,Feb,10.85
1988,28,Feb,11.7
1988,29,Feb,11.7
1989,1,Feb,12
1989,2,Feb,10.6
1989,3,Feb,9.9
1989,4,Feb,8.5
1989,5,Feb,7.1
1989,6,Feb,6.4
1989,7,Feb,6.4
1989,8,Feb,5.7
1989,9,Feb,5.7
1989,10,Feb,5
1989,11,Feb,4.5
1989,12,Feb,5
1989,13,Feb,5.7
1989,14,Feb,10.6
1989,15,Feb,9.2
1989,16,Feb,6.4
1989,17,Feb,5
1989,18,Feb,4
1989,19,Feb,5
1989,20,Feb,4.5
1989,21,Feb,3.5
1989,22,Feb,3.5
1989,23,Feb,3
1989,24,Feb,3
1989,25,Feb,2.5
1989,26,Feb,3.5
1989,27,Feb,4
1989,28,Feb,4.5
1990,1,Feb,24.8
1990,2,Feb,25.95
1990,3,Feb,22.5
1990,4,Feb,17.1
1990,5,Feb,13.5
1990,6,Feb,11.25
1990,7,Feb,8.25
1990,8,Feb,8.25
1990,9,Feb,7.5
1990,10,Feb,6.75
1990,11,Feb,6.75
1990,12,Feb,8.25
1990,13,Feb,9.75
1990,14,Feb,9.75
1990,15,Feb,9.75
1990,16,Feb,10.5
1990,17,Feb,9
1990,18,Feb,8.25
1990,19,Feb,7.5
1990,20,Feb,6.75
1990,21,Feb,7.5
1990,22,Feb,8.25
1990,23,Feb,10.5
1990,24,Feb,15.3
1990,25,Feb,17.1
1990,26,Feb,15.3
1990,27,Feb,13.5
1990,28,Feb,12.75
1991,1,Feb,21.4
1991,2,Feb,21.4
1991,3,Feb,19.7
1991,4,Feb,16.7
1991,5,Feb,15.4
1991,6,Feb,16.05
1991,7,Feb,14.75
1991,8,Feb,14.75
1991,9,Feb,14.1
1991,10,Feb,14.1
1991,11,Feb,14.75
1991,12,Feb,14.1
1991,13,Feb,13.45
1991,14,Feb,11.5
1991,15,Feb,11
1991,16,Feb,10.5
1991,17,Feb,11.5
1991,18,Feb,11.5
1991,19,Feb,12.15
1991,20,Feb,11.5
1991,21,Feb,12.8
1991,22,Feb,16.05
1991,23,Feb,18
1991,24,Feb,18
1991,25,Feb,19.7
1991,26,Feb,19.7
1991,27,Feb,18.85
1991,28,Feb,18
1992,1,Feb,5.8
1992,2,Feb,4.96
1992,3,Feb,5.12
1992,4,Feb,4.96
1992,5,Feb,6.2
1992,6,Feb,5.8
1992,7,Feb,4.64
1992,8,Feb,4.48
1992,9,Feb,4.96
1992,10,Feb,5.12
1992,11,Feb,4.96
1992,12,Feb,4.64
1992,13,Feb,4.8
1992,14,Feb,4.8
1992,15,Feb,4.96
1992,16,Feb,4.64
1992,17,Feb,4.32
1992,18,Feb,4.16
1992,19,Feb,4
1992,20,Feb,3.84
1992,21,Feb,4.32
1992,22,Feb,4.8
1992,23,Feb,5.12
1992,24,Feb,5.44
1992,25,Feb,5.6
1992,26,Feb,6.2
1992,27,Feb,6.6
1992,28,Feb,7
1992,29,Feb,7.2
1993,1,Feb,4.56
1993,2,Feb,4.84
1993,3,Feb,5.12
1993,4,Feb,4.7
1993,5,Feb,4.84
1993,6,Feb,4.42
1993,7,Feb,4
1993,8,Feb,4.56
1993,9,Feb,4.28
1993,10,Feb,4.28
1993,11,Feb,4.7
1993,12,Feb,5.56
1993,13,Feb,5.72
1993,14,Feb,5.72
1993,15,Feb,5.72
1993,16,Feb,5.4
1993,17,Feb,5.26
1993,18,Feb,5.26
1993,19,Feb,5.26
1993,20,Feb,5.12
1993,21,Feb,5.12
1993,22,Feb,5.26
1993,23,Feb,5.4
1993,24,Feb,5.4
1993,25,Feb,5.72
1993,26,Feb,6.04
1993,27,Feb,5.88
1993,28,Feb,5.56
1994,1,Feb,4.44
1994,2,Feb,4.72
1994,3,Feb,4.44
1994,4,Feb,3.88
1994,5,Feb,4.16
1994,6,Feb,4.44
1994,7,Feb,4.44
1994,8,Feb,4.16
1994,9,Feb,3.88
1994,10,Feb,3.88
1994,11,Feb,3.6
1994,12,Feb,3.6
1994,13,Feb,3.88
1994,14,Feb,3.6
1994,15,Feb,3.88
1994,16,Feb,2.76
1994,17,Feb,2.48
1994,18,Feb,2.76
1994,19,Feb,2.76
1994,20,Feb,2.76
1994,21,Feb,2.76
1994,22,Feb,2.48
1994,23,Feb,3.04
1994,24,Feb,3.88
1994,25,Feb,3.32
1994,26,Feb,3.04
1994,27,Feb,2.76
1994,28,Feb,2.2
1995,1,Feb,15.44
1995,2,Feb,13.5
1995,3,Feb,12.88
1995,4,Feb,12.26
1995,5,Feb,12.26
1995,6,Feb,12.26
1995,7,Feb,11.64
1995,8,Feb,11.64
1995,9,Feb,11.64
1995,10,Feb,12.26
1995,11,Feb,9.78
1995,12,Feb,8.54
1995,13,Feb,8.54
1995,14,Feb,7.92
1995,15,Feb,7.3
1995,16,Feb,7.92
1995,17,Feb,8.54
1995,18,Feb,9.16
1995,19,Feb,8.54
1995,20,Feb,7.92
1995,21,Feb,7.92
1995,22,Feb,7.02
1995,23,Feb,7.3
1995,24,Feb,8.54
1995,25,Feb,8.54
1995,26,Feb,9.16
1995,27,Feb,8.54
1995,28,Feb,9.16
1996,1,Feb,20.84
1996,2,Feb,20.84
1996,3,Feb,20.84
1996,4,Feb,20.84
1996,5,Feb,18.51
1996,6,Feb,13.85
1996,7,Feb,17.34
1996,8,Feb,19.67
1996,9,Feb,19.67
1996,10,Feb,19.67
1996,11,Feb,20.84
1996,12,Feb,20.84
1996,13,Feb,20.84
1996,14,Feb,20.84
1996,15,Feb,19.67
1996,16,Feb,19.67
1996,17,Feb,20.84
1996,18,Feb,19.67
1996,19,Feb,18.51
1996,20,Feb,17.34
1996,21,Feb,22.01
1996,22,Feb,30.9
1996,23,Feb,33.6
1996,24,Feb,29.55
1996,25,Feb,25.5
1996,26,Feb,23.17
1996,27,Feb,30.9
1996,28,Feb,30.9
1996,29,Feb,26.85
1997,1,Feb,8.42
1997,2,Feb,11.52
1997,3,Feb,12.14
1997,4,Feb,11.52
1997,5,Feb,10.28
1997,6,Feb,9.66
1997,7,Feb,9.04
1997,8,Feb,7.8
1997,9,Feb,7.8
1997,10,Feb,9.66
1997,11,Feb,8.42
1997,12,Feb,9.04
1997,13,Feb,9.66
1997,14,Feb,10.28
1997,15,Feb,10.9
1997,16,Feb,10.9
1997,17,Feb,10.9
1997,18,Feb,10.28
1997,19,Feb,9.04
1997,20,Feb,8.42
1997,21,Feb,8.42
1997,22,Feb,8.42
1997,23,Feb,8.42
1997,24,Feb,8.42
1997,25,Feb,7.47
1997,26,Feb,6.81
1997,27,Feb,7.8
1997,28,Feb,7.47
1998,1,Feb,7.5
1998,2,Feb,7.5
1998,3,Feb,7
1998,4,Feb,6.5
1998,5,Feb,6
1998,6,Feb,5.5
1998,7,Feb,5
1998,8,Feb,4.5
1998,9,Feb,5.5
1998,10,Feb,6.5
1998,11,Feb,6
1998,12,Feb,5.5
1998,13,Feb,5.5
1998,14,Feb,6.5
1998,15,Feb,7
1998,16,Feb,6
1998,17,Feb,5.5
1998,18,Feb,5.5
1998,19,Feb,5.5
1998,20,Feb,5.5
1998,21,Feb,5.5
1998,22,Feb,5.5
1998,23,Feb,5
1998,24,Feb,4.5
1998,25,Feb,3.5
1998,26,Feb,3.5
1998,27,Feb,4
1998,28,Feb,5.5
1999,1,Feb,3.09
1999,2,Feb,2.56
1999,3,Feb,1.88
1999,4,Feb,1.74
1999,5,Feb,1.47
1999,6,Feb,1.47
1999,7,Feb,1.74
1999,8,Feb,4.14
1999,9,Feb,7.24
1999,10,Feb,7.24
1999,11,Feb,7.24
1999,12,Feb,8.6
1999,13,Feb,7.24
1999,14,Feb,7.24
1999,15,Feb,5.88
1999,16,Feb,5.2
1999,17,Feb,7.24
1999,18,Feb,8.6
1999,19,Feb,7.92
1999,20,Feb,7.24
1999,21,Feb,5.88
1999,22,Feb,4.41
1999,23,Feb,4.14
1999,24,Feb,3.62
1999,25,Feb,4.14
1999,26,Feb,4.94
1999,27,Feb,5.2
1999,28,Feb,5.88
2000,1,Feb,5
2000,2,Feb,5
2000,3,Feb,5.25
2000,4,Feb,5.25
2000,5,Feb,5.25
2000,6,Feb,5.5
2000,7,Feb,5.25
2000,8,Feb,4.75
2000,9,Feb,4.25
2000,10,Feb,4.25
2000,11,Feb,4
2000,12,Feb,4
2000,13,Feb,4
2000,14,Feb,4
2000,15,Feb,4
2000,16,Feb,4
2000,17,Feb,4
2000,18,Feb,4.25
2000,19,Feb,4.75
2000,20,Feb,7.1
2000,21,Feb,7.1
2000,22,Feb,7.1
2000,23,Feb,5.25
2000,24,Feb,5
2000,25,Feb,5
2000,26,Feb,5
2000,27,Feb,5.25
2000,28,Feb,5.25
2000,29,Feb,7.1
2001,1,Feb,6.3
2001,2,Feb,8.76
2001,3,Feb,6.3
2001,4,Feb,9.58
2001,5,Feb,8.76
2001,6,Feb,5.97
2001,7,Feb,5.31
2001,8,Feb,5.31
2001,9,Feb,5.31
2001,10,Feb,5.64
2001,11,Feb,4.65
2001,12,Feb,4.32
2001,13,Feb,4.32
2001,14,Feb,3.66
2001,15,Feb,3
2001,16,Feb,5.31
2001,17,Feb,7.94
2001,18,Feb,8.76
2001,19,Feb,10.4
2001,20,Feb,10.4
2001,21,Feb,9.58
2001,22,Feb,4.65
2001,23,Feb,4.32
2001,24,Feb,4.32
2001,25,Feb,4.65
2001,26,Feb,6.3
2001,27,Feb,4.98
2001,28,Feb,3.66
2002,1,Feb,14.68
2002,2,Feb,17.2
2002,3,Feb,17.2
2002,4,Feb,16.36
2002,5,Feb,15.52
2002,6,Feb,13.84
2002,7,Feb,15.52
2002,8,Feb,12.16
2002,9,Feb,8.37
2002,10,Feb,7.94
2002,11,Feb,7.51
2002,12,Feb,7.51
2002,13,Feb,7.51
2002,14,Feb,6.65
2002,15,Feb,7.51
2002,16,Feb,13.84
2002,17,Feb,16.36
2002,18,Feb,17.2
2002,19,Feb,18.21
2002,20,Feb,17.2
2002,21,Feb,17.2
2002,22,Feb,17.2
2002,23,Feb,9.64
2002,24,Feb,7.51
2002,25,Feb,7.08
2002,26,Feb,6.22
2002,27,Feb,4.93
2002,28,Feb,5.36
2003,1,Feb,27.24
2003,2,Feb,25.96
2003,3,Feb,25.96
2003,4,Feb,24.68
2003,5,Feb,24.68
2003,6,Feb,23.4
2003,7,Feb,24.68
2003,8,Feb,24.68
2003,9,Feb,24.68
2003,10,Feb,23.4
2003,11,Feb,22.12
2003,12,Feb,19.56
2003,13,Feb,19.56
2003,14,Feb,18.28
2003,15,Feb,19.56
2003,16,Feb,19.56
2003,17,Feb,17
2003,18,Feb,19.56
2003,19,Feb,16.17
2003,20,Feb,15.34
2003,21,Feb,15.34
2003,22,Feb,16.17
2003,23,Feb,16.17
2003,24,Feb,15.34
2003,25,Feb,14.51
2003,26,Feb,14.51
2003,27,Feb,13.68
2003,28,Feb,12.85
2004,1,Feb,7.9
2004,2,Feb,7.9
2004,3,Feb,6.55
2004,4,Feb,6.55
2004,5,Feb,7
2004,6,Feb,7.9
2004,7,Feb,13.3
2004,8,Feb,10.6
2004,9,Feb,9.7
2004,10,Feb,11.5
2004,11,Feb,9.7
2004,12,Feb,7.9
2004,13,Feb,7
2004,14,Feb,7.9
2004,15,Feb,9.7
2004,16,Feb,9.7
2004,17,Feb,9.7
2004,18,Feb,9.7
2004,19,Feb,9.7
2004,20,Feb,9.7
2004,21,Feb,9.7
2004,22,Feb,9.7
2004,23,Feb,8.8
2004,24,Feb,8.8
2004,25,Feb,7
2004,26,Feb,6.1
2004,27,Feb,7
2004,28,Feb,7.9
2004,29,Feb,9.7
2005,1,Feb,8.56
2005,2,Feb,10
2005,3,Feb,15.15
2005,4,Feb,15.15
2005,5,Feb,17.21
2005,6,Feb,17.21
2005,7,Feb,17.21
2005,8,Feb,17.21
2005,9,Feb,16.18
2005,10,Feb,14.12
2005,11,Feb,14.12
2005,12,Feb,14.12
2005,13,Feb,11.03
2005,14,Feb,11.03
2005,15,Feb,13.09
2005,16,Feb,14.12
2005,17,Feb,13.09
2005,18,Feb,13.09
2005,19,Feb,13.09
2005,20,Feb,12.06
2005,21,Feb,12.06
2005,22,Feb,10
2005,23,Feb,14.12
2005,24,Feb,15.15
2005,25,Feb,15.15
2005,26,Feb,16.18
2005,27,Feb,17.21
2005,28,Feb,17.21
2006,1,Feb,19.3
2006,2,Feb,22.5
2006,3,Feb,25
2006,4,Feb,25
2006,5,Feb,22.5
2006,6,Feb,21.25
2006,7,Feb,20
2006,8,Feb,25
2006,9,Feb,25
2006,10,Feb,25
2006,11,Feb,25
2006,12,Feb,26.25
2006,13,Feb,23.75
2006,14,Feb,21.25
2006,15,Feb,19.3
2006,16,Feb,18.6
2006,17,Feb,19.3
2006,18,Feb,25
2006,19,Feb,25
2006,20,Feb,25
2006,21,Feb,21.25
2006,22,Feb,18.6
2006,23,Feb,17.9
2006,24,Feb,20
2006,25,Feb,20
2006,26,Feb,21.25
2006,27,Feb,20
2006,28,Feb,18.6
2007,1,Feb,13.9
2007,2,Feb,16.45
2007,3,Feb,16.9
2007,4,Feb,17.35
2007,5,Feb,16.9
2007,6,Feb,16.45
2007,7,Feb,14.6
2007,8,Feb,14.6
2007,9,Feb,14.95
2007,10,Feb,15.65
2007,11,Feb,15.3
2007,12,Feb,15.3
2007,13,Feb,15.65
2007,14,Feb,15.3
2007,15,Feb,14.95
2007,16,Feb,14.6
2007,17,Feb,14.6
2007,18,Feb,14.6
2007,19,Feb,14.25
2007,20,Feb,13.9
2007,21,Feb,13.2
2007,22,Feb,11.8
2007,23,Feb,12.15
2007,24,Feb,12.85
2007,25,Feb,13.2
2007,26,Feb,13.9
2007,27,Feb,12.5
2007,28,Feb,11.1
2008,1,Feb,20.3
2008,2,Feb,29.8
2008,3,Feb,22.1
2008,4,Feb,19.4
2008,5,Feb,16.25
2008,6,Feb,14
2008,7,Feb,16.25
2008,8,Feb,14
2008,9,Feb,11
2008,10,Feb,13.25
2008,11,Feb,14
2008,12,Feb,11.75
2008,13,Feb,8.25
2008,14,Feb,9.9
2008,15,Feb,11
2008,16,Feb,13.25
2008,17,Feb,14.75
2008,18,Feb,14
2008,19,Feb,11.75
2008,20,Feb,8.25
2008,21,Feb,7.7
2008,22,Feb,10.45
2008,23,Feb,11
2008,24,Feb,11
2008,25,Feb,11.75
2008,26,Feb,11
2008,27,Feb,14.75
2008,28,Feb,14
2008,29,Feb,10.45
2009,1,Feb,5
2009,2,Feb,5
2009,3,Feb,5.5
2009,4,Feb,7.8
2009,5,Feb,10.2
2009,6,Feb,9.4
2009,7,Feb,7.8
2009,8,Feb,7.8
2009,9,Feb,7.8
2009,10,Feb,7.8
2009,11,Feb,5.5
2009,12,Feb,5.5
2009,13,Feb,5.5
2009,14,Feb,6
2009,15,Feb,6
2009,16,Feb,5.5
2009,17,Feb,5.5
2009,18,Feb,9.4
2009,19,Feb,9.4
2009,20,Feb,10.2
2009,21,Feb,9.4
2009,22,Feb,9.4
2009,23,Feb,6.5
2009,24,Feb,6
2009,25,Feb,5
2009,26,Feb,6.5
2009,27,Feb,13.4
2009,28,Feb,7.8
2010,1,Feb,7.44
2010,2,Feb,6.97
2010,3,Feb,6.14
2010,4,Feb,5.06
2010,5,Feb,5.06
2010,6,Feb,5.78
2010,7,Feb,6.5
2010,8,Feb,7.44
2010,9,Feb,1.26
2010,10,Feb,2.2
2010,11,Feb,2.58
2010,12,Feb,2.58
2010,13,Feb,2.7
2010,14,Feb,2.2
2010,15,Feb,2.09
2010,16,Feb,1.98
2010,17,Feb,2.09
2010,18,Feb,2.25
2010,19,Feb,2.25
2010,20,Feb,1.98
2010,21,Feb,1.65
2010,22,Feb,2.09
2010,23,Feb,2.09
2010,24,Feb,2.25
2010,25,Feb,2.58
2010,26,Feb,2.75
2010,27,Feb,2.75
2010,28,Feb,2.75
2011,1,Feb,7.4
2011,2,Feb,8.6
2011,3,Feb,8.6
2011,4,Feb,8
2011,5,Feb,8.6
2011,6,Feb,8
2011,7,Feb,6.8
2011,8,Feb,7.4
2011,9,Feb,6.8
2011,10,Feb,6.2
2011,11,Feb,4.6
2011,12,Feb,5
2011,13,Feb,4.6
2011,14,Feb,4.6
2011,15,Feb,4.6
2011,16,Feb,4.6
2011,17,Feb,4.2
2011,18,Feb,4.2
2011,19,Feb,3.8
2011,20,Feb,3.8
2011,21,Feb,3.4
2011,22,Feb,3.4
2011,23,Feb,3
2011,24,Feb,3.8
2011,25,Feb,5.6
2011,26,Feb,7.4
2011,27,Feb,8
2011,28,Feb,8.6
2012,1,Feb,17.65
2012,2,Feb,17.65
2012,3,Feb,17.65
2012,4,Feb,17.65
2012,5,Feb,15.6
2012,6,Feb,12.9
2012,7,Feb,12.9
2012,8,Feb,12.9
2012,9,Feb,12.9
2012,10,Feb,13.8
2012,11,Feb,32.05
2012,12,Feb,41.5
2012,13,Feb,41.5
2012,14,Feb,43.07
2012,15,Feb,46.22
2012,16,Feb,33.4
2012,17,Feb,17.65
2012,18,Feb,15.6
2012,19,Feb,14.7
2012,20,Feb,12.9
2012,21,Feb,12
2012,22,Feb,12
2012,23,Feb,10.2
2012,24,Feb,10.2
2012,25,Feb,11.1
2012,26,Feb,10.2
2012,27,Feb,8.4
2012,28,Feb,12.9
2012,29,Feb,12.9
2013,1,Feb,18.6
2013,2,Feb,11.25
2013,3,Feb,9.35
2013,4,Feb,9.35
2013,5,Feb,9.35
2013,6,Feb,8.4
2013,7,Feb,6.5
2013,8,Feb,5
2013,9,Feb,4.5
2013,10,Feb,6
2013,11,Feb,6
2013,12,Feb,6.5
2013,13,Feb,9.35
2013,14,Feb,8.4
2013,15,Feb,2
2013,16,Feb,1.05
2013,17,Feb,0.75
2013,18,Feb,1.35
2013,19,Feb,9.35
2013,20,Feb,12.2
2013,21,Feb,9.35
2013,22,Feb,7.45
2013,23,Feb,6.5
2013,24,Feb,7.45
2013,25,Feb,8.4
2013,26,Feb,6.5
2013,27,Feb,3.5
2013,28,Feb,2.5
2014,1,Feb,21.05
2014,2,Feb,21.05
2014,3,Feb,18.4
2014,4,Feb,10.35
2014,5,Feb,9.25
2014,6,Feb,8.7
2014,7,Feb,8.15
2014,8,Feb,8.7
2014,9,Feb,17.6
2014,10,Feb,16
2014,11,Feb,9.25
2014,12,Feb,5.9
2014,13,Feb,5.9
2014,14,Feb,8.7
2014,15,Feb,15.2
2014,16,Feb,21.05
2014,17,Feb,18.4
2014,18,Feb,9.8
2014,19,Feb,6.5
2014,20,Feb,6.2
2014,21,Feb,7.05
2014,22,Feb,14.4
2014,23,Feb,18.4
2014,24,Feb,16.8
2014,25,Feb,10.9
2014,26,Feb,5
2014,27,Feb,4.4
2014,28,Feb,4.7
2015,1,Feb,9.09
2015,2,Feb,11.4
2015,3,Feb,9.09
2015,4,Feb,3.01
2015,5,Feb,3.01
2015,6,Feb,1.68
2015,7,Feb,5.49
2015,8,Feb,12.3
